"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"1117","US-2017-136721","4/8/2017","4/12/2017","Standard Class","NH-18610","Nicole Hansen","Corporate","United States","Oak Park","Michigan","48237","Central","FUR-FU-10004665","Furniture","4","273.96","2","0","71.2296"
"1118","US-2017-136721","4/8/2017","4/12/2017","Standard Class","NH-18610","Nicole Hansen","Corporate","United States","Oak Park","Michigan","48237","Central","FUR-FU-10004188","Furniture","4","306.9","3","0","79.794"
"1119","CA-2015-118738","10/24/2015","10/30/2015","Standard Class","AG-10495","Andrew Gjertsen","Corporate","United States","Houston","Texas","77041","Central","FUR-TA-10002607","Furniture","3","347.361","7","0.3","-69.4722"
"1120","US-2014-123183","11/19/2014","11/25/2014","Standard Class","GR-14560","Georgia Rosenberg","Corporate","United States","Wilmington","Delaware","19805","East","FUR-BO-10000362","Furniture","1","1025.88","6","0","235.9524"
"1121","US-2016-147340","9/24/2016","9/24/2016","Same Day","EB-13750","Edward Becker","Corporate","United States","San Francisco","California","94110","West","FUR-FU-10002501","Furniture","4","63.2","5","0","23.384"
"1122","CA-2016-117681","4/9/2016","4/14/2016","Standard Class","HF-14995","Herbert Flentye","Consumer","United States","Los Angeles","California","90004","West","FUR-BO-10001798","Furniture","1","556.665","5","0.15","6.549"
"1123","CA-2016-153598","12/3/2016","12/6/2016","First Class","NM-18520","Neoma Murray","Consumer","United States","Los Angeles","California","90045","West","FUR-FU-10001085","Furniture","4","111.9","6","0","51.474"
"1124","US-2016-108497","6/14/2016","6/14/2016","Same Day","MH-17290","Marc Harrigan","Home Office","United States","Los Angeles","California","90036","West","FUR-BO-10004218","Furniture","1","599.165","5","0.15","35.245"
"1125","CA-2014-136861","9/5/2014","9/7/2014","First Class","PR-18880","Patrick Ryan","Consumer","United States","Saint Petersburg","Florida","33710","South","FUR-FU-10001967","Furniture","4","31.984","2","0.2","1.999"
"1126","CA-2014-103317","7/5/2014","7/8/2014","First Class","DM-13525","Don Miller","Corporate","United States","Palm Coast","Florida","32137","South","FUR-FU-10001591","Furniture","4","19.52","2","0.2","5.368"
"1127","CA-2014-103317","7/5/2014","7/8/2014","First Class","DM-13525","Don Miller","Corporate","United States","Palm Coast","Florida","32137","South","FUR-FU-10003192","Furniture","4","213.216","3","0.2","15.9912"
"1128","US-2014-119081","9/12/2014","9/19/2014","Standard Class","TA-21385","Tom Ashbrook","Home Office","United States","Olathe","Kansas","66062","Central","FUR-FU-10003464","Furniture","4","40.56","2","0","12.9792"
"1129","CA-2017-130631","12/29/2017","1/2/2018","Standard Class","BS-11755","Bruce Stewart","Consumer","United States","Edmonds","Washington","98026","West","FUR-FU-10004093","Furniture","4","68.46","2","0","20.538"
"1130","CA-2017-116680","9/4/2017","9/6/2017","Second Class","PK-19075","Pete Kriz","Consumer","United States","San Francisco","California","94122","West","FUR-TA-10001771","Furniture","3","1478.272","8","0.2","92.392"
"1131","CA-2017-101574","9/28/2017","10/4/2017","Standard Class","BD-11725","Bruce Degenhardt","Consumer","United States","Los Angeles","California","90032","West","FUR-FU-10001706","Furniture","4","9.24","3","0","4.4352"
"1132","CA-2014-146591","1/19/2014","1/20/2014","First Class","TS-21340","Toby Swindell","Consumer","United States","Scottsdale","Arizona","85254","West","FUR-BO-10001972","Furniture","1","181.47","5","0.7","-320.597"
"1133","CA-2016-122448","6/9/2016","6/14/2016","Standard Class","DB-13210","Dean Braden","Consumer","United States","San Francisco","California","94109","West","FUR-CH-10002774","Furniture","2","122.352","3","0.2","13.7646"
"1134","CA-2014-132451","9/26/2014","9/27/2014","First Class","KF-16285","Karen Ferguson","Home Office","United States","San Diego","California","92105","West","FUR-CH-10000454","Furniture","2","585.552","3","0.2","73.194"
"1135","CA-2017-116946","12/19/2017","12/23/2017","Standard Class","TS-21505","Tony Sayre","Consumer","United States","Parker","Colorado","80134","West","FUR-FU-10000320","Furniture","4","13.36","5","0.2","4.008"
"1136","CA-2017-116946","12/19/2017","12/23/2017","Standard Class","TS-21505","Tony Sayre","Consumer","United States","Parker","Colorado","80134","West","FUR-BO-10000468","Furniture","1","102.018","7","0.7","-183.6324"
"1137","CA-2017-148999","1/30/2017","2/4/2017","Standard Class","EB-13870","Emily Burns","Consumer","United States","Miami","Florida","33142","South","FUR-CH-10002044","Furniture","2","419.136","4","0.2","-68.1096"
"1138","CA-2017-134495","4/1/2017","4/4/2017","Second Class","BF-11020","Barry Französisch","Corporate","United States","Jacksonville","Florida","32216","South","FUR-CH-10003774","Furniture","2","218.352","3","0.2","-19.1058"
"1139","CA-2014-105249","11/28/2014","11/28/2014","Same Day","DH-13675","Duane Huffman","Home Office","United States","San Francisco","California","94122","West","FUR-BO-10000330","Furniture","1","411.332","4","0.15","-4.8392"
"1140","CA-2017-164378","7/15/2017","7/18/2017","Second Class","MM-18055","Michelle Moray","Consumer","United States","New York City","New York","10024","East","FUR-CH-10002084","Furniture","2","664.146","6","0.1","88.5528"
"1141","CA-2017-127782","11/2/2017","11/6/2017","Standard Class","TH-21115","Thea Hudgings","Corporate","United States","Philadelphia","Pennsylvania","19140","East","FUR-FU-10001847","Furniture","4","3.312","1","0.2","0.6624"
"1142","CA-2015-168529","10/8/2015","10/12/2015","Standard Class","MB-17305","Maria Bertelson","Consumer","United States","San Francisco","California","94122","West","FUR-FU-10001588","Furniture","4","145.9","5","0","62.737"
"1143","CA-2017-117667","12/4/2017","12/9/2017","Standard Class","MS-17980","Michael Stewart","Corporate","United States","Philadelphia","Pennsylvania","19134","East","FUR-CH-10004540","Furniture","2","239.96","10","0.3","-10.284"
"1144","CA-2017-117667","12/4/2017","12/9/2017","Standard Class","MS-17980","Michael Stewart","Corporate","United States","Philadelphia","Pennsylvania","19134","East","FUR-FU-10004093","Furniture","4","54.768","2","0.2","6.846"
"1145","US-2017-150595","5/22/2017","5/26/2017","Standard Class","LE-16810","Laurel Elliston","Consumer","United States","Chicago","Illinois","60653","Central","FUR-CH-10000513","Furniture","2","181.986","2","0.3","-54.5958"
"1146","CA-2016-134936","12/19/2016","12/25/2016","Standard Class","ES-14080","Erin Smith","Corporate","United States","Tucson","Arizona","85705","West","FUR-TA-10001086","Furniture","3","455.97","6","0.5","-218.8656"
"1147","CA-2017-151008","9/7/2017","9/8/2017","First Class","JM-16195","Justin MacKendrick","Consumer","United States","Draper","Utah","84020","West","FUR-FU-10002396","Furniture","4","25.16","2","0","10.5672"
"1148","US-2014-159618","11/12/2014","11/16/2014","Standard Class","DB-12970","Darren Budd","Corporate","United States","Houston","Texas","77036","Central","FUR-BO-10004467","Furniture","1","67.9932","1","0.32","-12.9987"
"1149","CA-2017-116113","10/2/2017","10/6/2017","Second Class","JW-15220","Jane Waco","Corporate","United States","Montgomery","Alabama","36116","South","FUR-FU-10002963","Furniture","4","10.16","2","0","3.4544"
"1150","CA-2015-125066","12/14/2015","12/18/2015","Standard Class","KD-16495","Keith Dawkins","Corporate","United States","Jackson","Mississippi","39212","South","FUR-FU-10003829","Furniture","4","6.16","2","0","1.9712"
"1151","CA-2017-157966","3/13/2017","3/13/2017","Same Day","SU-20665","Stephanie Ulpright","Home Office","United States","Chicago","Illinois","60610","Central","FUR-CH-10003606","Furniture","2","89.768","1","0.3","-2.5648"
"1152","CA-2016-136686","12/12/2016","12/16/2016","Standard Class","RF-19840","Roy Französisch","Consumer","United States","Pasadena","California","91104","West","FUR-FU-10004864","Furniture","4","383.64","6","0","122.7648"
"1153","CA-2017-137498","9/9/2017","9/14/2017","Second Class","LC-17050","Liz Carlisle","Consumer","United States","Los Angeles","California","90004","West","FUR-CH-10003833","Furniture","2","243.92","5","0.2","-15.245"
"1154","CA-2017-163818","10/4/2017","10/8/2017","Standard Class","PS-18970","Paul Stevenson","Home Office","United States","Clinton","Maryland","20735","East","FUR-FU-10000076","Furniture","4","19.98","1","0","8.5914"
"1155","CA-2014-116673","12/15/2014","12/19/2014","Second Class","JO-15280","Jas O'Carroll","Consumer","United States","San Diego","California","92037","West","FUR-FU-10003829","Furniture","4","6.16","2","0","1.9712"
"1156","CA-2014-164742","10/13/2014","10/18/2014","Second Class","ML-17395","Marina Lichtenstein","Corporate","United States","Lakewood","New Jersey","8701","East","FUR-CH-10002880","Furniture","2","245.98","2","0","27.0578"
"1157","CA-2016-134516","9/20/2016","9/25/2016","Standard Class","FM-14215","Filia McAdams","Corporate","United States","Greensboro","North Carolina","27405","South","FUR-FU-10001546","Furniture","4","17.088","2","0.2","1.068"
"1158","CA-2016-134516","9/20/2016","9/25/2016","Standard Class","FM-14215","Filia McAdams","Corporate","United States","Greensboro","North Carolina","27405","South","FUR-CH-10002880","Furniture","2","98.392","1","0.2","-11.0691"
"1159","CA-2017-125745","6/30/2017","7/4/2017","Standard Class","DV-13045","Darrin Van Huff","Corporate","United States","Memphis","Tennessee","38109","South","FUR-FU-10001591","Furniture","4","19.52","2","0.2","5.368"
"1160","US-2016-124163","9/25/2016","9/30/2016","Standard Class","SC-20695","Steve Chapman","Corporate","United States","La Crosse","Wisconsin","54601","Central","FUR-CH-10004218","Furniture","2","201.96","2","0","50.49"
"1161","US-2016-124163","9/25/2016","9/30/2016","Standard Class","SC-20695","Steve Chapman","Corporate","United States","La Crosse","Wisconsin","54601","Central","FUR-FU-10000755","Furniture","4","68.64","11","0","17.16"
"1162","CA-2014-126683","9/29/2014","10/1/2014","Second Class","PP-18955","Paul Prost","Home Office","United States","Seattle","Washington","98115","West","FUR-FU-10001706","Furniture","4","6.16","2","0","2.9568"
"1163","CA-2014-126683","9/29/2014","10/1/2014","Second Class","PP-18955","Paul Prost","Home Office","United States","Seattle","Washington","98115","West","FUR-TA-10002958","Furniture","3","2348.82","9","0","399.2994"
"1164","CA-2017-148810","6/26/2017","7/1/2017","Standard Class","DR-12880","Dan Reichenbach","Corporate","United States","Miami","Florida","33180","South","FUR-CH-10001545","Furniture","2","273.552","3","0.2","-13.6776"
"1165","US-2016-146066","8/21/2016","8/23/2016","Second Class","RB-19465","Rick Bensley","Home Office","United States","Philadelphia","Pennsylvania","19143","East","FUR-TA-10002530","Furniture","3","815.292","9","0.4","-339.705"
"1166","CA-2014-127614","2/11/2014","2/15/2014","Standard Class","NF-18385","Natalie Fritzler","Consumer","United States","Chesapeake","Virginia","23320","South","FUR-TA-10003715","Furniture","3","1256.22","6","0","75.3732"
"1167","CA-2017-113208","3/26/2017","4/2/2017","Standard Class","ML-18040","Michelle Lonsdale","Corporate","United States","Dearborn","Michigan","48126","Central","FUR-FU-10004245","Furniture","4","60.84","3","0","23.1192"
"1168","CA-2014-154893","12/21/2014","12/27/2014","Standard Class","GM-14440","Gary McGarr","Consumer","United States","San Diego","California","92024","West","FUR-CH-10004287","Furniture","2","1325.76","6","0.2","149.148"
"1169","CA-2014-154893","12/21/2014","12/27/2014","Standard Class","GM-14440","Gary McGarr","Consumer","United States","San Diego","California","92024","West","FUR-CH-10000595","Furniture","2","572.16","3","0.2","35.76"
"1170","CA-2016-127985","4/1/2016","4/5/2016","Second Class","DB-12910","Daniel Byrd","Home Office","United States","Columbus","Georgia","31907","South","FUR-FU-10003274","Furniture","4","7.04","4","0","3.0976"
"1171","CA-2017-127117","4/14/2017","4/19/2017","Standard Class","HM-14860","Harry Marie","Corporate","United States","Morristown","New Jersey","7960","East","FUR-FU-10004018","Furniture","4","74.45","5","0","20.1015"
"1172","CA-2015-104241","1/4/2015","1/9/2015","Standard Class","AG-10495","Andrew Gjertsen","Corporate","United States","Alexandria","Virginia","22304","South","FUR-FU-10001473","Furniture","4","192.22","14","0","69.1992"
"1173","CA-2017-142342","7/17/2017","7/19/2017","Second Class","AJ-10795","Anthony Johnson","Corporate","United States","Apple Valley","California","92307","West","FUR-BO-10002613","Furniture","1","1194.165","5","0.15","210.735"
"1174","CA-2016-145261","12/18/2016","12/21/2016","First Class","AH-10120","Adrian Hane","Home Office","United States","Salem","Oregon","97301","West","FUR-TA-10002530","Furniture","3","377.45","5","0.5","-264.215"
"1175","CA-2016-108875","9/24/2016","10/1/2016","Standard Class","CL-12700","Craig Leslie","Home Office","United States","Aurora","Colorado","80013","West","FUR-FU-10002671","Furniture","4","21.44","2","0.2","7.504"
"1176","CA-2015-141012","6/9/2015","6/11/2015","Second Class","TG-21640","Trudy Glocke","Consumer","United States","Pocatello","Idaho","83201","West","FUR-FU-10003192","Furniture","4","355.36","4","0","92.3936"
"1177","CA-2014-126802","12/29/2014","1/5/2015","Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Chicago","Illinois","60610","Central","FUR-FU-10000193","Furniture","4","38.976","3","0.6","-50.6688"
"1178","CA-2014-131541","7/28/2014","7/28/2014","Same Day","CK-12205","Chloris Kastensmidt","Consumer","United States","Apopka","Florida","32712","South","FUR-FU-10003623","Furniture","4","129.888","6","0.2","12.9888"
"1179","CA-2015-119550","12/26/2015","12/31/2015","Standard Class","RB-19705","Roger Barcio","Home Office","United States","Houston","Texas","77070","Central","FUR-CH-10002044","Furniture","2","275.058","3","0.3","-90.3762"
"1180","US-2015-138093","12/10/2015","12/16/2015","Standard Class","KM-16225","Kalyca Meade","Corporate","United States","Baltimore","Maryland","21215","East","FUR-CH-10000785","Furniture","2","542.94","3","0","141.1644"
"1181","CA-2016-126165","5/5/2016","5/7/2016","Second Class","AH-10465","Amy Hunt","Consumer","United States","San Francisco","California","94109","West","FUR-TA-10001676","Furniture","3","71.088","2","0.2","-1.7772"
"1182","US-2014-123519","12/14/2014","12/21/2014","Standard Class","SS-20875","Sung Shariari","Consumer","United States","Marion","Ohio","43302","East","FUR-TA-10002645","Furniture","3","136.53","1","0.4","-52.3365"
"1183","US-2015-160857","5/8/2015","5/15/2015","Standard Class","NW-18400","Natalie Webber","Consumer","United States","New York City","New York","10024","East","FUR-FU-10001095","Furniture","4","79.44","3","0","30.1872"
"1184","US-2015-160857","5/8/2015","5/15/2015","Standard Class","NW-18400","Natalie Webber","Consumer","United States","New York City","New York","10024","East","FUR-CH-10002647","Furniture","2","127.764","2","0.1","21.294"
"1185","CA-2017-117324","12/8/2017","12/13/2017","Standard Class","JP-15520","Jeremy Pistek","Consumer","United States","Madison","Wisconsin","53711","Central","FUR-BO-10003159","Furniture","1","459.92","4","0","41.3928"
"1186","CA-2017-143574","6/29/2017","7/2/2017","First Class","DR-12880","Dan Reichenbach","Corporate","United States","Milford","Connecticut","6460","East","FUR-BO-10002598","Furniture","1","638.82","9","0","185.2578"
"1187","CA-2017-143574","6/29/2017","7/2/2017","First Class","DR-12880","Dan Reichenbach","Corporate","United States","Milford","Connecticut","6460","East","FUR-FU-10003976","Furniture","4","25.16","2","0","8.5544"
